"","water_system_number","water_system_name","facility_id","facility_names","treatment_type","treatment_status","class","unit_process","treatment_objective","treatment_process"
"1202",1010007,"CITY OF FRESNO",509,"WELL 144 - CL & CCT TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1203",1010007,"CITY OF FRESNO",509,"WELL 144 - CL & CCT TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1204",1010007,"CITY OF FRESNO",510,"WELL 150 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1205",1010007,"CITY OF FRESNO",511,"WELL 055-2 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1206",1010007,"CITY OF FRESNO",512,"WELL 148-1 CL & CCT TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1207",1010007,"CITY OF FRESNO",512,"WELL 148-1 CL & CCT TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1208",1010007,"CITY OF FRESNO",513,"WELL 148-2 CL & CCT TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1209",1010007,"CITY OF FRESNO",513,"WELL 148-2 CL & CCT TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1210",1010007,"CITY OF FRESNO",515,"WELL 100-2 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1211",1010007,"CITY OF FRESNO",516,"WELL 197 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1212",1010007,"CITY OF FRESNO",519,"WELL 088-2 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1213",1010007,"CITY OF FRESNO",520,"WELL 159 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1214",1010007,"CITY OF FRESNO",521,"WELL 163 - CL & CCT TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1215",1010007,"CITY OF FRESNO",521,"WELL 163 - CL & CCT TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1216",1010007,"CITY OF FRESNO",522,"WELL 174 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1217",1010007,"CITY OF FRESNO",523,"WELL 187 - CL & CCT TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1218",1010007,"CITY OF FRESNO",523,"WELL 187 - CL & CCT TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1219",1010007,"CITY OF FRESNO",525,"WELL 151 - CL & CCT TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1220",1010007,"CITY OF FRESNO",525,"WELL 151 - CL & CCT TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1221",1010007,"CITY OF FRESNO",526,"WELL 141 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1222",1010007,"CITY OF FRESNO",527,"WELL 170 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1223",1010007,"CITY OF FRESNO",528,"WELL 172 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1224",1010007,"CITY OF FRESNO",529,"WELL 189 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1225",1010007,"CITY OF FRESNO",530,"WELL 193 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1226",1010007,"CITY OF FRESNO",531,"WELL 213A - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1227",1010007,"CITY OF FRESNO",532,"WELL 062A - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1228",1010007,"CITY OF FRESNO",533,"WELL 158 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1229",1010007,"CITY OF FRESNO",536,"WELL 169 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1230",1010007,"CITY OF FRESNO",537,"WELL 181 - CCT & CL TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1231",1010007,"CITY OF FRESNO",537,"WELL 181 - CCT & CL TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1232",1010007,"CITY OF FRESNO",538,"WELL 183 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1233",1010007,"CITY OF FRESNO",539,"WELL 198 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1234",1010007,"CITY OF FRESNO",540,"WELL 128 - CL & CCT TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1235",1010007,"CITY OF FRESNO",540,"WELL 128 - CL & CCT TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1236",1010007,"CITY OF FRESNO",541,"WELL 082-2 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1237",1010007,"CITY OF FRESNO",543,"WELL 049A - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1238",1010007,"CITY OF FRESNO",544,"WELL 050A - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1239",1010007,"CITY OF FRESNO",545,"WELL 306 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1240",1010007,"CITY OF FRESNO",546,"WELL 146 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1241",1010007,"CITY OF FRESNO",548,"SITE 171-2 (GAC)","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1242",1010007,"CITY OF FRESNO",548,"SITE 171-2 (GAC)","TP","treatment_status","T2","FILTER","INORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"1243",1010007,"CITY OF FRESNO",549,"WELL 024B - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1244",1010007,"CITY OF FRESNO",550,"SITE 02B (GAC)","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1245",1010007,"CITY OF FRESNO",550,"SITE 02B (GAC)","TP","treatment_status","T2","DISINFECTION","INORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"1246",1010007,"CITY OF FRESNO",551,"WELL 145 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1247",1010007,"CITY OF FRESNO",554,"WELL 003A - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1248",1010007,"CITY OF FRESNO",558,"WELL 098 - CCT_CL TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1249",1010007,"CITY OF FRESNO",558,"WELL 098 - CCT_CL TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1250",1010007,"CITY OF FRESNO",559,"WELL 155-1 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1251",1010007,"CITY OF FRESNO",562,"WELL 307 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1252",1010007,"CITY OF FRESNO",564,"WELL 032B - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1253",1010007,"CITY OF FRESNO",566,"SITE 153 - CL TRT & NITRATE BLEND","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1254",1010007,"CITY OF FRESNO",566,"SITE 153 - CL TRT & NITRATE BLEND","TP","treatment_status","T2","NO3 BLEND","INORGANICS REMOVAL","BLENDING"
"1255",1010007,"CITY OF FRESNO",567,"WELL 140 - CCT_CL TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1256",1010007,"CITY OF FRESNO",567,"WELL 140 - CCT_CL TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"1257",1010007,"CITY OF FRESNO",570,"SITE 180-2 (GAC)","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1258",1010007,"CITY OF FRESNO",570,"SITE 180-2 (GAC)","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"1259",1010007,"CITY OF FRESNO",571,"SITE 283/287 (GAC)","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1260",1010007,"CITY OF FRESNO",571,"SITE 283/287 (GAC)","TP","treatment_status","T2","DISINFECTION","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"1261",1010007,"CITY OF FRESNO",571,"SITE 283/287 (GAC)","TP","treatment_status","T2","DISINFECTION","OTHER","FLUORIDATION"
"1262",1010007,"CITY OF FRESNO",574,"WELL 125 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1263",1010007,"CITY OF FRESNO",578,"WELL 245 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1264",1010007,"CITY OF FRESNO",578,"WELL 245 - TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1265",1010007,"CITY OF FRESNO",580,"SITE 36 (GAC)","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1266",1010007,"CITY OF FRESNO",580,"SITE 36 (GAC)","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"1267",1010007,"CITY OF FRESNO",582,"WELL 038A - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1268",1010007,"CITY OF FRESNO",583,"WELL 043 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1269",1010007,"CITY OF FRESNO",584,"WELL 053 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1270",1010007,"CITY OF FRESNO",587,"WELL 064 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1271",1010007,"CITY OF FRESNO",589,"WELL 105 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1272",1010007,"CITY OF FRESNO",590,"WELL 139 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1273",1010007,"CITY OF FRESNO",592,"WELL 019B - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"1274",1010007,"CITY OF FRESNO",593,"SITE 225 (GAC TRTD AT 184)","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"1275",1010007,"CITY OF FRESNO",593,"SITE 225 (GAC TRTD AT 184)","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"1276",1010007,"CITY OF FRESNO",594,"WELL 180-1 TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1277",1010007,"CITY OF FRESNO",595,"WELL 211 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1278",1010007,"CITY OF FRESNO",597,"WELL 69A - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1279",1010007,"CITY OF FRESNO",599,"WELL 047A - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1280",1010007,"CITY OF FRESNO",603,"WELL 318 - CL & CCT TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1281",1010007,"CITY OF FRESNO",603,"WELL 318 - CL & CCT TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1282",1010007,"CITY OF FRESNO",607,"NESWTP - TREATED","TP","treatment_status","T5","CHEMICAL FEEDER","CORROSION CONTROL","PH ADJUSTMENT, POST"
"1283",1010007,"CITY OF FRESNO",607,"NESWTP - TREATED","TP","treatment_status","T5","CHEMICAL FEEDER","PARTICULATE REMOVAL","PH ADJUSTMENT, PRE"
"1284",1010007,"CITY OF FRESNO",607,"NESWTP - TREATED","TP","treatment_status","T5","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1285",1010007,"CITY OF FRESNO",607,"NESWTP - TREATED","TP","treatment_status","T5","DISINFECTION","DISINFECTION","OZONATION, PRE"
"1286",1010007,"CITY OF FRESNO",607,"NESWTP - TREATED","TP","treatment_status","T5","FILTER","DISINFECTION BY-PRODUCTS CONTR","ACTIVATED CARBON, GRANULAR"
"1287",1010007,"CITY OF FRESNO",607,"NESWTP - TREATED","TP","treatment_status","T5","FILTER","PARTICULATE REMOVAL","FILTRATION, RAPID SAND"
"1288",1010007,"CITY OF FRESNO",607,"NESWTP - TREATED","TP","treatment_status","T5","FLASH MIX","PARTICULATE REMOVAL","RAPID MIX"
"1289",1010007,"CITY OF FRESNO",607,"NESWTP - TREATED","TP","treatment_status","T5","FLOCCULATION","PARTICULATE REMOVAL","COAGULATION"
"1290",1010007,"CITY OF FRESNO",607,"NESWTP - TREATED","TP","treatment_status","T5","FLOCCULATION","PARTICULATE REMOVAL","FLOCCULATION"
"1291",1010007,"CITY OF FRESNO",607,"NESWTP - TREATED","TP","treatment_status","T5","OZONATION","DISINFECTION","OZONATION, PRE"
"1292",1010007,"CITY OF FRESNO",607,"NESWTP - TREATED","TP","treatment_status","T5","SEDIMENTATION","PARTICULATE REMOVAL","SEDIMENTATION"
"1293",1010007,"CITY OF FRESNO",609,"WELL 322 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1294",1010007,"CITY OF FRESNO",610,"SITE 180 (1&2) BLEND","TP","treatment_status","T2","FLASH MIX","INORGANICS REMOVAL","RAPID MIX"
"1295",1010007,"CITY OF FRESNO",612,"WELL 004B - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1296",1010007,"CITY OF FRESNO",617,"WELL 320 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1297",1010007,"CITY OF FRESNO",620,"SITE T-1 (184/225 NITRATE BLEND INF)","TP","treatment_status","T3","NITRATE BLEND","INORGANICS REMOVAL","BLENDING"
"1298",1010007,"CITY OF FRESNO",621,"SITE 175/2 (GAC)","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1299",1010007,"CITY OF FRESNO",621,"SITE 175/2 (GAC)","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"1300",1010007,"CITY OF FRESNO",623,"WELL 230A - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1301",1010007,"CITY OF FRESNO",627,"WELL 323 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1302",1010007,"CITY OF FRESNO",631,"WELL 313 - TRT CL XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1303",1010007,"CITY OF FRESNO",632,"WELL 209 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1304",1010007,"CITY OF FRESNO",634,"WELL 238 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1305",1010007,"CITY OF FRESNO",635,"WELL 075 - CL & CCT TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1306",1010007,"CITY OF FRESNO",635,"WELL 075 - CL & CCT TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1307",1010007,"CITY OF FRESNO",636,"WELL 092 - CL & CCT TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1308",1010007,"CITY OF FRESNO",636,"WELL 092 - CL & CCT TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1309",1010007,"CITY OF FRESNO",637,"WELL 192 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1310",1010007,"CITY OF FRESNO",638,"WELL 178 - CL & CCT TRT","TP","treatment_status","PM","CORR CONTRL","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"1311",1010007,"CITY OF FRESNO",638,"WELL 178 - CL & CCT TRT","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1312",1010007,"CITY OF FRESNO",641,"WELL 199 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1313",1010007,"CITY OF FRESNO",647,"SITE 326 - FE/MN TREATMENT","TP","treatment_status","T2","CHEMICAL FEEDER","CORROSION CONTROL","SEQUESTRATION"
"1314",1010007,"CITY OF FRESNO",647,"SITE 326 - FE/MN TREATMENT","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1315",1010007,"CITY OF FRESNO",648,"WELL 188 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1316",1010007,"CITY OF FRESNO",649,"WELL 046A - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1317",1010007,"CITY OF FRESNO",651,"WELL 337 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1318",1010007,"CITY OF FRESNO",653,"WELL 161 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1319",1010007,"CITY OF FRESNO",654,"WELL 206 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1320",1010007,"CITY OF FRESNO",656,"WELL 232 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1321",1010007,"CITY OF FRESNO",657,"WELL 234 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1322",1010007,"CITY OF FRESNO",659,"WELL 257 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1323",1010007,"CITY OF FRESNO",659,"WELL 257 - TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1324",1010007,"CITY OF FRESNO",660,"WELL 258 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1325",1010007,"CITY OF FRESNO",660,"WELL 258 - TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1326",1010007,"CITY OF FRESNO",661,"WELL 264 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1327",1010007,"CITY OF FRESNO",661,"WELL 264 - TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1328",1010007,"CITY OF FRESNO",662,"WELL 266 - TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1329",1010007,"CITY OF FRESNO",663,"WELL 267 - TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1330",1010007,"CITY OF FRESNO",664,"WELL 271 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1331",1010007,"CITY OF FRESNO",664,"WELL 271 - TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1332",1010007,"CITY OF FRESNO",665,"WELL 272 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1333",1010007,"CITY OF FRESNO",665,"WELL 272 - TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1334",1010007,"CITY OF FRESNO",666,"WELL 273 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1335",1010007,"CITY OF FRESNO",666,"WELL 273 - TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1336",1010007,"CITY OF FRESNO",667,"WELL 280 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1337",1010007,"CITY OF FRESNO",667,"WELL 280 - TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1338",1010007,"CITY OF FRESNO",671,"WELL 291 -TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1339",1010007,"CITY OF FRESNO",671,"WELL 291 -TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1340",1010007,"CITY OF FRESNO",672,"WELL 292 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1341",1010007,"CITY OF FRESNO",672,"WELL 292 - TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1342",1010007,"CITY OF FRESNO",674,"WELL 300 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1343",1010007,"CITY OF FRESNO",674,"WELL 300 - TRT CL","TP","treatment_status","PM","GENERIC UNIT","OTHER","FLUORIDATION"
"1344",1010007,"CITY OF FRESNO",677,"WELL 327 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1345",1010007,"CITY OF FRESNO",684,"WELL 331- TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1346",1010007,"CITY OF FRESNO",687,"WELL 223-3 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1347",1010007,"CITY OF FRESNO",688,"SITE T-1 (184/225 NITRATE BLEND EFF)","TP","treatment_status","T3","FLASH MIX","INORGANICS REMOVAL","RAPID MIX"
"1348",1010007,"CITY OF FRESNO",691,"SITE 274 (274/275 BLEND)","TP","treatment_status","T2","FLASH MIX","INORGANICS REMOVAL","RAPID MIX"
"1349",1010007,"CITY OF FRESNO",694,"WELL 26B - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1350",1010007,"CITY OF FRESNO",700,"SITE 354 (GAC)","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1351",1010007,"CITY OF FRESNO",700,"SITE 354 (GAC)","TP","treatment_status","T2","GAC","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"1352",1010007,"CITY OF FRESNO",707,"SITE 100 (100-1/100-2 BLEND)","TP","treatment_status","T2","FLASH MIX","INORGANICS REMOVAL","RAPID MIX"
"1353",1010007,"CITY OF FRESNO",708,"WELL 61A - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"1354",1010007,"CITY OF FRESNO",711,"WELL 220-2 - TRT CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
